-91.398862,39.724488,"Walmart Supercenter; #0609,  Gas/Diesel,","3650 Stardust Dr,Hannibal MO ,63401"
-91.3976428,39.7227243,"Murphy: USA;  Gas/Diesel,","3660 Stardust Dr,Hannibal MO ,63401"
-94.368092,38.666189,"Walmart Supercenter; #0096,  Gas,","1700 N 291 Hwy; I-49 Exit 160,Harrisonville MO ,64701"
-94.3668703,38.6663952,"Murphy: USA;  Gas,","1720 N 291 Hwy,Harrisonville MO ,64701"
-93.736797,39.077437,"Walmart; #0326, ","1180 W 19th St,Higginsville MO ,64037"
-90.523233,38.462485,"Walmart Supercenter; #0313, ","2700 Ridge Point Dr,High Ridge MO ,63049"
-91.9603059,37.3128674,"Murphy: USA;  Gas/Diesel,","1431 S Sam Houston Blvd,Houston MO ,65483"
-91.96006,37.31438,"Walmart Supercenter; #0166,  Gas/Diesel,","1433 S Sam Houston Blvd,Houston MO ,65483"
-94.413901,39.058123,"Wm Nbrhd Mkt; #6500, ","3411 S Noland Rd,Independence MO ,64055"
-94.36597,39.046189,"Walmart Supercenter; #1014, ","4000 S Bolger Dr; I-70 Exit 15,Independence MO ,64055"
-94.366052,39.044241,"Sam's Club; #8293,  Gas,","4100 Bolger Dr,Independence MO ,64055"
-89.6333084,37.3637886,"Murphy: USA;  Gas,","3039 E Jackson Blvd; I-55 Exit 102,Jackson MO ,63755"
-89.634356,37.362931,"Walmart Supercenter; #0122,  Gas,","3051 E Jackson Blvd; I-55 Exit 102,Jackson MO ,63755"
-92.119038,38.541293,"Walmart Supercenter; #5477, ","401 Supercenter Dr,Jefferson City MO ,65101"
-92.218452,38.58006,"Walmart Supercenter; #0029, ","724 Stadium W Blvd,Jefferson City MO ,65109"
-92.223517,38.577015,"Sam's Club; #6505,  Gas,","849 Stoneridge Pkwy,Jefferson City MO ,65109"
-94.47405,37.073291,"Walmart Supercenter; #0059, ","1501 S Rangeline Rd,Joplin MO ,64804"
-94.496473,37.083067,"Wm Nbrhd Mkt; #4057, ","1600 E 7th St,Joplin MO ,64801"
-94.532326,37.064167,"Wm Nbrhd Mkt; #4478, ","2426 S Maiden Ln,Joplin MO ,64804"
-94.513479,37.14275,"Wm Nbrhd Mkt; #4470, ","25145 Demott Dr,Joplin MO ,64801"
-94.5463715,37.085041,"Murphy: USA;  Gas,","2619 W 7th St,Joplin MO ,64801"
-94.545922,37.085811,"Walmart Supercenter; #0079,  Gas,","2623 W 7th St,Joplin MO ,64801"
-94.475002,37.050009,"Sam's Club; #6415,  Gas,","3536 Hammons Blvd,Joplin MO ,64804"
-94.44279,39.045669,"Walmart Supercenter; #4553, ","11601 E Us 40 Hwy; I-70 Exit 11,Kansas City MO ,64133"
-94.606021,38.884997,"Walmart Supercenter; #2955, ","1701 W 133rd St,Kansas City MO ,64145"
-94.578831,39.186771,"Sam's Club; #8207,  Gas/Diesel,","5110 N Oak Trafficway; I-29 Exit 1,Kansas City MO ,64118"
-94.548767,39.189219,"Wm Nbrhd Mkt; #2442, ","5261 N Antioch Rd,Kansas City MO ,64119"
-94.460988,39.239352,"Sam's Club; #6247,  Gas,","8130 N Church Rd; I-35 Exit 16,Kansas City MO ,64158"
-94.460169,39.243312,"Walmart Supercenter; #0234,  Gas,","8301 N Church Rd; I-35 Exit 169,Kansas City MO ,64158"
-94.654452,39.251416,"Walmart Supercenter; #2857, ","8551 N boardwalk AvE ; I-29 Exit 8,Kansas City MO ,64154"
-90.037473,36.237805,"Walmart Supercenter; #0190,  Gas,","1500 1st St,Kennett MO ,63857"
-90.0379492,36.2367149,"Murphy: USA;  Gas,","1502 1st St,Kennett MO ,63857"
-92.582467,40.2154923,"Murphy: USA;  Gas,","2204 N Baltimore St,Kirksville MO ,63501"
-92.580839,40.216504,"Walmart Supercenter; #0189,  Gas,","2206 N Baltimore St,Kirksville MO ,63501"
-90.404041,38.563014,"Walmart Supercenter; #2694, ","1202 S Kirkwood Rd; I-44 Exit 277,Kirkwood MO ,63122"
-90.785273,38.772424,"Walmart Supercenter; #5313,  Gas/Diesel,","6100 Ronald Reagan Dr,Lake Saint Louis MO ,63367"
-90.7832989,38.7726898,"Murphy: USA;  Gas/Diesel,","723 Robert Raymond Dr,Lake St. Louis MO ,63367"
-94.3008987,37.4953917,"Murphy: USA;  Gas/Diesel,","25 Southwest 1st Lane,Lamar MO ,64759"
-94.301298,37.4971,"Walmart Supercenter; #0338,  Gas/Diesel,","29 Sw 1st Lane,Lamar MO ,64759"
-92.650791,37.662801,"Walmart Supercenter; #0014, ","1800 S Jefferson; I-44 Exit 129,Lebanon MO ,65536"
-94.3631,38.9304,"Walmart Supercenter; #0573, ","1000 NE Sam Walton Lane; I-470 Exit 10,Lee's Summit MO ,64086"
-92.464058,39.753374,"Walmart; #0783, ","705 E Briggs Dr,Macon MO ,63552"
-89.971678,36.570247,"Walmart; #0453, ","1007 N Douglas,Malden MO ,63863"
-90.506504,38.595515,"Walmart Supercenter; #1177, ","201 Highland Bkvd Dr,Manchester MO ,63011"
-90.331909,38.621508,"Walmart Supercenter; #5150, ","1900 Maplewood Commons Dr; I-64 Exit 32,Maplewood MO ,63143"
-90.332098,38.619949,"Sam's Club; #6474,  Gas,","2100 Maplewood Commons Dr; I-64 Exit 32,Maplewood MO ,63143"
-93.2135365,39.1121462,"Murphy: USA;  Gas/Diesel,","846 Cherokee Dr,Marshall MO ,65340"
-93.214963,39.111584,"Walmart Supercenter; #0363,  Gas/Diesel,","855 Cherokee Dr,Marshall MO ,65340"
-92.9382413,37.3400798,"Murphy: USA;  Gas/Diesel,","14724 Hwy 38; I-44 Exit 100,Marshfield MO ,65706"
-92.939829,37.338697,"Walmart Supercenter; #0078,  Gas/Diesel,","14740 Hwy 38; I-44 Exit 100,Marshfield MO ,65706"
-94.8738407,40.3298812,"Murphy: USA;  Gas/Diesel,","1603 S Main St,Maryville MO ,64468"
-94.871455,40.329943,"Walmart Supercenter; #0801,  Gas/Diesel,","1605 S Main St,Maryville MO ,64468"
-91.8936805,39.1207185,"Murphy: USA;  Gas/Diesel,","4800 S Clark St,Mexico MO ,65265"
-91.891998,39.120453,"Walmart Supercenter; #0025,  Gas/Diesel,","4820 S Clark St,Mexico MO ,65265"
-92.419805,39.44681,"Walmart Supercenter; #0040,  Gas,","1301 Hwy 24 E,Moberly MO ,65270"
-92.420074,39.4457674,"Murphy: USA;  Gas,","1303 Hwy 24 E,Moberly MO ,65270"
-93.90443,36.9137768,"Murphy: USA;  Gas/Diesel,","879 Hwy 60,Monett MO ,65708"
-93.902844,36.913009,"Walmart Supercenter; #0048,  Gas/Diesel,","885 Hwy 60,Monett MO ,65708"
-93.824599,37.094139,"Walmart Supercenter; #7249, ","500 W Mount Vernon Blvd: I-44 Exit 44/46,Mount Vernon MO ,65712"
-92.260446,37.149999,"Walmart Supercenter; #0088,  Gas/Diesel,","2100 N Main,Mountain Grove MO ,65711"
-92.2626907,37.1463411,"Murphy: USA;  Gas/Diesel,","2106 N Main,Mountain Grove MO ,65711"
-91.70627,37.002073,"Walmart; #0871, ","101 W Hwy 60,Mountainview MO ,65548"
-94.3944447,36.8411567,"Murphy: USA;  Gas,","3022 Lusk Dr,Neosho MO ,64850"
-94.395833,36.839179,"Walmart Supercenter; #0017,  Gas,","3200 Lusk Dr,Neosho MO ,64850"
-94.326416,37.833226,"Walmart Supercenter; #0034,  Gas/Diesel,","2250 Lincoln Ave; I-49 Exit 101,Nevada MO ,64772"
-94.327816,37.834203,"Murphy: USA;  Gas/Diesel,","405 S Barrett,Nevada MO ,64772"
-93.300048,37.061086,"Walmart Supercenter; #2702,  Gas,","1102 N Massey Blvd.,Nixa MO ,65714"
-93.3033074,37.0603535,"Murphy: USA;  Gas,","1106 N Massey Blvd,Nixa MO ,65714"
-94.123204,39.014496,"Walmart Supercenter; #2856, ","201 S Salem St I-70 Exit 28,Oak Grove MO ,64075"
-90.701416,38.793746,"Walmart Supercenter; #2616, ","1307 Hwy K; I-70 Exit 216,O'fallon MO ,63366"
-92.616843,38.150138,"Walmart Supercenter; #0815, ","4252 Hwy 54,Osage Beach MO ,65065"
-91.482288,38.353809,"Walmart Supercenter; #0354, ","1888 Hwy 28 E,Owensville MO ,65066"
-93.2251746,37.0044489,"Murphy: USA;  Gas/Diesel,","1721 S 19th St,Ozark MO ,65721"
-93.227969,37.002176,"Walmart Supercenter; #0379,  Gas/Diesel,","2004 W Marler Lane,Ozark MO ,65721"
-89.895009,37.705306,"Walmart Supercenter; #0082, ","1750 S Perryville; I-55 Exit 129,Perryville MO ,63775"
-90.701442,37.139337,"Walmart; #0946, ","15 Hals Plaza Dr,Piedmont MO ,63957"
-94.27875,36.507672,"Walmart Supercenter; #5261,  Gas/Diesel,","100 Commercial Dr,Pineville MO ,64856"
-90.437651,36.788935,"Wm Nbrhd Mkt; #7127, ","3001 Oak Grove Rd,Poplar Bluff MO ,63901"
-90.410723,36.75574,"Walmart Supercenter; #0019, ","333 S Westwood,Poplar Bluff MO ,63901"
-90.772463,37.923917,"Walmart Supercenter; #0173,  Gas/Diesel,","1 Memorial Dr,Potosi MO ,63664"
-90.7742465,37.9250266,"Murphy: USA;  Gas/Diesel,","2 Memorial Dr,Potosi MO ,63664"
-94.493096,38.808524,"Sam's Club; #8243,  Gas,","141 N Dean Ave; I-49 Exit 174,Raymore MO ,64083"
-94.495821,38.81186,"Walmart Supercenter; #0319, ","2015 W Foxwood Dr,Raymore MO ,64083"
-94.480405,39.001336,"Walmart Supercenter; #1094, ","10300 Blue Ridge Blvd (hwy 350),Raytown MO ,64133"
-93.4612503,37.127594,"Murphy: USA;  Gas/Diesel,","1140 Hwy 60 E,Republic MO ,65738"
-93.4595,37.1279,"Walmart Supercenter; #1009,  Gas/Diesel,","1150 Hwy 60 E,Republic MO ,65738"
-93.962248,39.263502,"Walmart Supercenter; #0325, ","908 S Spartan Dr.,Richmond MO ,64085"
-91.778932,37.938579,"Walmart Supercenter; #0101, ","500 S Bishop; I-44 Exit 186,Rolla MO ,65401"
-91.546064,37.635173,"Walmart Supercenter; #0027, ","1101 Hwy 32 W,Salem MO ,65560"
-93.269814,38.708112,"Walmart Supercenter; #0219,  Gas,","3201 W BRdway,Sedalia MO ,65301"
-93.2701721,38.7093353,"Murphy: USA;  Gas,","3203 W Broadway,Sedalia MO ,65301"
-90.326811,38.579949,"Walmart Supercenter; #3061,  Gas,","7437 Watson Rd,Shrewsbury MO ,63119"
-89.58504,36.857527,"Walmart Supercenter; #0009, ","1303 Hennings; I-55 Exit 66,Sikeston MO ,63801"
-93.260558,37.189433,"Wm Nbrhd Mkt; #5693, ","1320 S Glenstone,Springfield MO ,65804"
-93.258463,37.240783,"Walmart Supercenter; #0138, ","1923 E Kearney; I-44 Exit 82,Springfield MO ,65803"
-93.258223,37.143192,"Walmart Supercenter; #2221, ","2021 E Independence St,Springfield MO ,65804"
-93.312704,37.248776,"Walmart Supercenter; #0086, ","2825 N Kansas Expy,Springfield MO ,65803"
-93.343101,37.138112,"Wm Nbrhd Mkt; #5692, ","3150 W Republic Rd,Springfield MO ,65810"
-93.297675,37.153652,"Walmart Supercenter; #0444, ","3315 S Campbell,Springfield MO ,65807"
-93.3517761,37.1823463,"Murphy: USA;  Gas/Diesel,","3516 W Sunshine,Springfield MO ,65807"
-93.3521,37.18148,"Walmart Supercenter; #0179,  Gas/Diesel,","3520 W Sunshine,Springfield MO ,65807"
-93.35002,37.20442,"Wm Nbrhd Mkt; #3062, ","3536 W Mount Vernon St,Springfield MO ,65802"
-93.219559,37.178893,"Sam's Club; #8296,  Gas,","3660 E Sunshine Blvd,Springfield MO ,65809"
-93.218346,37.180107,"Wm Nbrhd Mkt; #3238, ","3720 E Sunshine St,Springfield MO ,65809"
-93.296501,37.196571,"Wm Nbrhd Mkt; #2839, ","444 W Grand St,Springfield MO ,65807"
-93.298868,37.13142,"Wm Nbrhd Mkt; #3111, ","545 El Camino Alto Dr,Springfield MO ,65802"
-93.300262,37.132216,"Sam's Club; #4985,  Gas/Diesel,","745 W El Camino Alto,Springfield MO ,65802"
-90.525432,38.781829,"Sam's Club; #8251,  Gas,","2855 S Service Rd; I-70 Exit 227,St Charles MO ,63303"
-90.527609,38.782854,"Walmart Supercenter; #1161, ","2897 Veteran's Memorial Pkwy; I-70 Exit 227,St Charles MO ,63303"
-94.813246,39.811074,"Sam's Club; #4920,  Gas,","5201 N Belt Hwy Bldg A; I-29 Exit 50,St Joesph MO ,64506"
-94.8017654,39.7376518,"Murphy: USA;  Gas/Diesel,","3018 S Belt Hwy; I-29 Exit 46,St Joseph MO ,64503"
-94.802617,39.736815,"Walmart Supercenter; #2994,  Gas/Diesel,","3022 S Belt Hwy; I-29 Exit 46,St Joseph MO ,64503"
-94.812894,39.808471,"Walmart Supercenter; #0560, ","4201 N Belt Hwy; I-29 Exit 47,St Joseph MO ,64506"
-90.396573,38.566366,"Sam's Club; #4741,  Gas,","10248 Big Bend Blvd,St Louis MO ,63122"
-90.282685,38.766003,"Walmart Supercenter; #1265, ","10741 W Florissant; I-270 Exit 29,St Louis MO ,63136"
-90.470878,38.599443,"Sam's Club; #8182,  Gas,","13455 Manchester Rd,St Louis MO ,63131"
-90.296809,38.494381,"Walmart Supercenter; #2213, ","3270 Telegraph Rd; I-255 Exit 2,St Louis MO ,63125"
-90.33588,38.49735,"Sam's Club; #8205,  Gas,","4512 Lemay Ferry Rd,St Louis MO ,63129"
-90.589711,38.745233,"Walmart Supercenter; #0648, ","1661 Jungerman Rd,St Peters MO ,63304"
-90.625153,38.775023,"Wm Nbrhd Mkt; #5427, ","3031 Mid Rivers Mall Dr,St Peters MO ,63376"
-90.578016,38.778784,"Wm Nbrhd Mkt; #5421, ","45 Sutters Mill Rd,St Peters MO ,63376"
-92.153384,37.82508,"Walmart Supercenter; #0021, ","185 St Robert Blvd; I-44 Exit 160,St Robert MO ,65584"
-91.15542,38.221411,"Walmart Supercenter; #0065, ","350 Parkridge Rd; I-44 Exit 226,Sullivan MO ,63080"
-91.534254,36.524168,"Walmart; #0837, ","333 E Walnut,Thayer MO ,65791"
-90.98158,38.987789,"Walmart Supercenter; #0060,  Gas/Diesel,","101 Hwy 47 E,Troy MO ,63379"
-90.9806976,38.9873047,"Murphy: USA;  Gas/Diesel,","105 Hwy 47 E,Troy MO ,63379"
-90.969784,38.433623,"Walmart Supercenter; #0099, ","1445 E Central,Union MO ,63084"
-92.858604,38.433437,"Walmart Supercenter; #0357, ","1003 W Newton St,Versailles MO ,65084"
-93.735271,38.779995,"Walmart Supercenter; #0061,  Gas,","301 E Cooper Ave,Warrensburg MO ,64093"
-93.735321,38.780529,"Murphy: USA;  Gas,","301 E Cooper Ave,Warrensburg MO ,64093"
-91.141298,38.823338,"Walmart Supercenter; #1021, ","500 Warren County Center; I-70 Exit 193,Warrenton MO ,63383"
-93.3706348,38.2637165,"Murphy: USA;  Gas/Diesel,","102 W Polk,Warsaw MO ,65355"
-93.371369,38.262501,"Walmart Supercenter; #0250,  Gas/Diesel,","103 W Polk St,Warsaw MO ,65355"
-90.9929672,38.5395757,"Murphy: USA;  Gas/Diesel,","1645 Aroy Dr,Washington MO ,63090"
-90.993845,38.540794,"Walmart Supercenter; #0172,  Gas/Diesel,","1701 Aroy Dr,Washington MO ,63090"
-94.4773,37.133522,"Walmart Supercenter; #0267,  Gas/Diesel,","1212 S Madison,Webb City MO ,64870"
-94.4752409,37.1333968,"Murphy: USA;  Gas/Diesel,","1224 S Madison Ave,Webb City MO ,64870"
-90.877694,38.814016,"Walmart Supercenter; #0243, ","1971 Wentzville Pkwy; I-70 Exit 208,Wentzville MO ,63385"
-90.881064,38.813326,"Sam's Club; #4875,  Gas,","3055 Bear Creek Dr: I-70 Exit 208,Wentzville MO ,63385"
-91.8741687,36.7141474,"Murphy: USA;  Gas,","1309 Southern Hills Center,West Plains MO ,65775"
-91.871802,36.714621,"Walmart Supercenter; #0015,  Gas,","1310 Preacher Rd/hgwy 160,West Plains MO ,65775"
-88.459284,33.968,"Walmart Supercenter; #0118,  Gas,","1515 Hwy 278 E,Amory MS ,38821"
-88.4598293,33.9682272,"Murphy: USA;  Gas,","1517 Hwy 278 E,Amory MS ,38821"
-89.9144945,34.3094712,"Murphy: USA;  Gas/Diesel,","201 HouSE Carlson Dr; I-55 Exit 243,Batesville MS ,38606"
-89.918984,34.301777,"Walmart Supercenter; #1468,  Gas/Diesel,","205 House-carlson Dr; I-55 Exit 243,Batesville MS ,38606"
-88.947299,30.442274,"Wm Nbrhd Mkt; #4586, ","1824 Popps Ferry Rd; I-10 Exit 44,Biloxi MS ,39532"
-88.958391,30.402796,"Wm Nbrhd Mkt; #6849, ","2050 Pass Rd,Biloxi MS ,39531"
-88.995036,30.39314,"Walmart Supercenter; #1088, ","2681 C T Switzer Sr Dr,Biloxi MS ,39531"
-88.563198,34.677429,"Walmart Supercenter; #0114, ","300 Wal-mart Circle,Booneville MS ,38829"
-90.4674876,31.5790576,"Murphy: USA;  Gas,","956 Brookway Blvd; I-55 Exit 40,Brookhaven MS ,39601"
-90.46808,31.581152,"Walmart Supercenter; #0816,  Gas,","960 Brookway Blvd; I-55 Exit 40,Brookhaven MS ,39601"
-90.070132,32.601162,"Walmart Supercenter; #3059, ","244 Feather Ln; I-55 exit 118/119,Canton MS ,39046"
-89.547348,32.72674,"Walmart Supercenter; #0305,  Gas,","905 Hwy 16 W,Carthage MS ,39051"
-89.547158,32.7281642,"Murphy: USA;  Gas,","905 Hwy 16 W,Carthage MS ,39051"
-90.591236,34.181563,"Walmart Supercenter; #0707,  Gas/Diesel,","1000 S State St,Clarksdale MS ,38614"
-90.5924604,34.1829427,"Murphy: USA;  Gas/Diesel,","1002 S State St,Clarksdale MS ,38614"
-90.713171,33.757115,"Walmart Supercenter; #1530,  Gas/Diesel,","710 N Davis Ave,Cleveland MS ,38732"
-90.715726,33.7561952,"Murphy: USA;  Gas/Diesel,","710 N Davis Ave,Cleveland MS ,38732"
-90.3044535,32.3285902,"Murphy: USA;  Gas/Diesel,","948 Hwy 80 E,Clinton MS ,39056"
-90.303939,32.326888,"Walmart Supercenter; #1710,  Gas/Diesel,","950 Hwy 80 E,Clinton MS ,39056"
-89.812888,31.243003,"Walmart Supercenter; #1168,  Gas/Diesel,","1001 Hwy 98 Bypass,Columbia MS ,39429"
-89.8136555,31.2411743,"Murphy: USA;  Gas/Diesel,","955 Hwy 98 Bypass,Columbia MS ,39429"
-88.439002,33.518718,"Murphy: USA;  Gas,","1913 Hwy 45 N,Columbus MS ,39705"
-88.437804,33.518615,"Walmart Supercenter; #0495,  Gas,","1913 Hwy 45 N,Columbus MS ,39701"
-88.5027641,34.9118726,"Murphy: USA;  Gas/Diesel,","2201 S Harper Rd,Corinth MS ,38834"
-88.50176,34.91122,"Walmart Supercenter; #0105,  Gas/Diesel,","2301 S Harper Rd,Corinth MS ,38834"
-88.8947,30.45858,"Walmart Supercenter; #2715, ","3615 Sangani Blvd; I-10 Exit 46,Diberville MS ,39540"
-88.891733,30.436571,"Wm Nbrhd Mkt; #6166, ","10290 D'Iberville Rd,D'Iberville MS ,39540"
-90.024069,32.35229,"Walmart Supercenter; #2755, ","5341 Lakeland Dr,Flowood MS ,39232"
-89.483204,32.3426355,"Murphy: USA;  Gas/Diesel,","1305 Hwy 35 S; I-20 Exit 88,Forest MS ,39074"
-89.485069,32.338758,"Walmart Supercenter; #1059,  Gas/Diesel,","1309 Hwy 35 S; I-20 Exit 88,Forest MS ,39074"
-88.398485,34.241788,"Walmart Supercenter; #0273,  Gas/Diesel,","100 Interchange Dr; I-22 Exit 104,Fulton MS ,38843"
-88.3981499,34.241317,"Murphy: USA;  Gas/Diesel,","102 Interchange Dr; I-22 Exit 104,Fulton MS ,38843"
-91.0024414,33.2659225,"Murphy: USA;  Gas/Diesel,","1827 S Dr MLK Blvd,Greenville MS ,38701"
-91.038752,33.367851,"Walmart Supercenter; #0182,  Gas/Diesel,","1831 S Dr MLK Blvd,Greenville MS ,38701"
-90.221557,33.529097,"Walmart Supercenter; #0716,  Gas/Diesel,","2202 Hwy 82 W,Greenwood MS ,38930"
-90.1404953,33.5861282,"Murphy: USA;  Gas/Diesel,","505 Viola Sanders Brown Dr,Greenwood MS ,38930"
-89.836501,33.782399,"Walmart Supercenter; #1074, ","1655 Sunset Dr; I-55 Exit 206,Grenada MS ,38901"
-89.100124,30.438795,"Sam's Club; #8236,  Gas/Diesel,","10431 Old Hwy 49; I-10 Exit 34,Gulfport MS ,39503"
-89.099706,30.450846,"Wm Nbrhd Mkt; #6323, ","11333 Hwy 49: I-10 Exit 34,Gulfport MS ,39503"
-89.01863,30.399932,"Wm Nbrhd Mkt; #6165, ","1733 E Pass Rd,Gulfport MS ,39507"
-89.1530914,30.4781837,"Murphy: USA;  Gas,","9348 Hwy 49; I-10 Exit 34,Gulfport MS ,39503"
-89.089855,30.423274,"Walmart Supercenter; #0969,  Gas,","9350 Hwy 49; I-10 Exit 34,Gulfport MS ,39503"
-89.320085,31.308283,"Walmart Supercenter; #2717, ","5901 Hwy 49 N,Hattiesburg MS ,39401"
-89.379059,31.319521,"Walmart Supercenter; #0916, ","6072 Hwy 98 W; I-59 Exit 65,Hattiesburg MS ,39402"
-89.378905,31.319867,"Sam's Club; #6503,  Gas,","6080 U S Hwy 98,Hattiesburg MS ,39402"
-90.3993,31.8655,"Walmart Supercenter; #0954, ","527 Lake St; I-55 Exit 61,Hazlehurst MS ,39083"
-89.971489,34.8226395,"Murphy: USA;  Gas/Diesel,","2580 McIngvale Rd; I-55 Exit 280,Hernando MS ,38632"
-89.96978,34.822398,"Walmart Supercenter; #5419,  Gas/Diesel,","2600 Mcingvale Rd; I-55 Exit 280,Hernando MS ,38632"
-89.45808,34.746637,"Walmart Supercenter; #0303,  Gas,","950 Mackie Dr,Holly Springs MS ,38635"
-90.032548,34.961666,"Wm Nbrhd Mkt; #3593,  Gas/Diesel,","2401 Goodman Rd,Horn Lake MS ,38637"
-90.0324132,34.9626153,"Murphy: USA;  Gas/Diesel,","2411 Goodman Rd,Horn Lake MS ,38637"
-90.063996,34.962977,"Walmart; #6964, ","4150 Goodman Rd W,Horn Lake MS ,38637"
-88.989612,33.895154,"Walmart; #0411, ","660 E Madison,Houston MS ,38851"
-90.6613871,33.4578229,"Murphy: USA;  Gas/Diesel,","624 Hwy 82 W,Indianola MS ,38751"
-90.662919,33.457943,"Walmart Supercenter; #0347,  Gas/Diesel,","633 Hwy 82 W,Indianola MS ,38751"
-88.20387,34.804264,"Walmart; #0274, ","1110 Battleground Dr,Iuka MS ,38852"
-90.2673111,32.2903366,"Murphy: USA;  Gas,","2709 Greenway Dr; I-20 Exit 40,Jackson MS ,39209"
-90.268336,32.288896,"Walmart Supercenter; #0903,  Gas,","2711 Greenway Dr; I-20 Exit 40,Jackson MS ,39204"
-89.567688,33.053484,"Walmart Supercenter; #0239, ","220 Veteran Mem Dr,Kosciusko MS ,39090"
-89.147476,31.709396,"Walmart Supercenter; #0501, ","1621 Hwy 15,Laurel MS ,39440"
-89.0803604,33.1113586,"Murphy: USA;  Gas/Diesel,","157 Hwy 15 S,Louisville MS ,39339"
-89.083568,33.122203,"Walmart Supercenter; #0183,  Gas/Diesel,","159 Hwy 15 S,Louisville MS ,39339"
-88.5978068,30.9011051,"Murphy: USA;  Gas/Diesel,","11216 Old 63 S,Lucedale MS ,39452"
-88.596156,30.90183,"Walmart Supercenter; #1260,  Gas/Diesel,","11228 Old 63 S,Lucedale MS ,39452"
-90.133237,32.466513,"Walmart Supercenter; #2720, ","127 Grand View Blvd; I-55 Exit 108,Madison MS ,39110"
-90.13927,32.459704,"Sam's Club; #8271,  Gas,","257 Grand View Blvd; I-55 Exit 108,Madison MS ,39110"
-89.7441722,31.868657,"Murphy: USA;  Gas,","1623 Simpson Hwy 49,Magee MS ,39111"
-89.746302,31.867558,"Walmart Supercenter; #1192,  Gas,","1625 Simpson Hwy 49,Magee MS ,39111"
-90.473058,31.262555,"Walmart Supercenter; #1025, ","1608 Smithdale Rd; I-55 Exit 18,Mc Comb MS ,39648"
-90.473114,31.2631435,"Murphy: USA;  Gas/Diesel,","1608 Veterans Bkvd,McComb MS ,39648"
-88.682312,32.3561478,"Murphy: USA;  Gas/Diesel,","1313 Second Street S,Meridian MS ,39301"
-88.682242,32.35535,"Walmart Supercenter; #0981,  Gas/Diesel,","1733 2nd St South; I-20 Exit 153,Meridian MS ,39301"
-88.7491766,32.3821297,"Murphy: USA;  Gas/Diesel,","2336 Hwy 19 N,Meridian MS ,39307"
-88.748809,32.386317,"Walmart Supercenter; #1271,  Gas/Diesel,","2400 Hwy 19 N,Meridian MS ,39307"
-88.669076,32.368724,"Sam's Club; #4871,  Gas,","715 Bonita Dr,Meridian MS ,39301"
-91.3696808,31.55255,"Murphy: USA;  Gas,","304 Sergeant S Prentiss Dr,Natchez MS ,39120"
-91.370963,31.553002,"Walmart Supercenter; #0874,  Gas,","314 Sgt S Prentiss,Natchez MS ,39120"
-89.031628,34.494954,"Murphy: USA;  Gas/Diesel,","103 Chrystal Plaza Dr,New Albany MS ,38652"
-89.031514,34.493501,"Walmart Supercenter; #0153,  Gas/Diesel,","202 Park Plaza,New Albany MS ,38652"
-89.140986,32.338859,"Walmart Supercenter; #1069, ","231 Eastside Dr; I-20 Exit 109,Newton MS ,39345"
-88.760438,30.410852,"Walmart Supercenter; #1346, ","3911 Bienville Blvd,Ocean Springs MS ,39564"
-88.830052,30.436202,"Wm Nbrhd Mkt; #5776, ","6412 Washington Ave,Ocean Springs MS ,39564"
-89.849684,34.964093,"Walmart Supercenter; #2846, ","7950 Craft Goodman Frontage Rd,Olive Branch MS ,38654"
-89.563845,34.360759,"Walmart Supercenter; #0699, ","2530 W Jackson Ave,Oxford MS ,38655"
-88.518223,30.38587,"Walmart Supercenter; #1066, ","4253 Denny AvE,Pascagoula MS ,39581"
-89.1872048,30.332002,"Murphy: USA;  Gas/Diesel,","1609 E Beach Blvd,Pass Christian MS ,39571"
-89.188826,30.33488,"Walmart Supercenter; #5079,  Gas/Diesel,","1617 E Beach Blvd,Pass Christian MS ,39571"
-90.046095,32.285551,"Walmart Supercenter; #0365,  Gas,","5520 Hwy 80 E; I-20 Exit 54,Pearl MS ,39208"
-90.0458145,32.2845039,"Murphy: USA;  Gas,","5528 Hwy 80 E; I-20 Exit 54,Pearl MS ,39208"
-90.148275,32.270014,"Sam's Club; #4790,  Gas/Diesel,","90 Bass Pro Dr; I-20 Exit 48,Pearl MS ,39208"
-89.232518,31.352254,"Walmart Supercenter; #0887, ","36 Byrd Blvd,Petal MS ,39465"
-89.12754,32.768605,"Walmart Supercenter; #0205,  Gas,","1002 Beacon St,Philadelphia MS ,39350"
-89.1286951,32.7699034,"Murphy: USA;  Gas,","1008 W Beacon St,Philadelphia MS ,39350"
-89.6636624,30.5149146,"Murphy: USA;  Gas,","233 Frontage Rd; I-59 Exit 4,Picayune MS ,39466"
-89.661731,30.515183,"Walmart Supercenter; #0970,  Gas,","235 Frontage Rd; I-59 Exit 4,Picayune MS ,39466"
-89.022699,34.285372,"Walmart Supercenter; #0164,  Gas/Diesel,","100 Mccord Rd,Pontotoc MS ,38863"
-89.0241165,34.2850266,"Murphy: USA;  Gas/Diesel,","86 McCord Rd,Pontotoc MS ,38863"
-90.1532288,32.2204552,"Murphy: USA;  Gas/Diesel,","151 Market Place Dr,Richland MS ,39218"
-90.152281,32.219911,"Walmart Supercenter; #2939,  Gas/Diesel,","200 Marketplace Dr,Richland MS ,39218"
-90.13337,32.401433,"Walmart Supercenter; #0875, ","815 S Wheatley; I-55 Exit 103,Ridgeland MS ,39157"
-88.95042,34.723258,"Walmart; #0176, ","822 City Ave S,Ripley MS ,38663"
